Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
c5503a51c3d17f5e4c86ce7dd7635714,Wilmington,North Carolina,No,284
cf70d4ce26d800fe50e7495102a48f23,San Jose,California,No,951
a1673d44150b2e8a02fcc3be726c979a,Owosso,Michigan,No,488
81713d6f08b077a137424bf542757546,San Diego,California,No,921
ac963718e2be62379669fc993c2d0a83,Fair Oaks,California,No,956
5b2022c3e2fa3660e29fed040a701662,Glenview,Illinois,No,600
86f10697fe65f78964e8794c1eae5973,Logan,Utah,Yes,843
465964ba5920716942fd01e747836ebe,Stevenson Ranch,California,No,913
205f747ec698f01b2cf1ac92e1d340dd,Raleigh,North Carolina,No,276
74a8871a042b55af6c5d05f34fe6df2a,Shakopee,Minnesota,No,553
33756bf9c3701cbfea4be4635a7e1ef0,San Marcos,Texas,No,786
379498098bce2423d0d292f97cf98e57,Suffolk,Virginia,No,234
4419b78850edcf5e740ed6ef2938c085,Somerville,Massachusetts,No,021
98d057c54416992e112601d47da18f10,Sparks,Nevada,No,894
16714c982690b7b5fa51cbb622878718,Bartlett,Illinois,No,601
2b5fac4486ac56bc2fc31d7c84423092,Lake Hopatcong,New Jersey,No,078
fc7ebadbfcce551365309f090b437ab1,Whitestone,New York,Yes,113
d65e22a33ad826db5c1f516313a76b93,Lewes,Delaware,No,199
4ed1d467e406cd8d33f4289a61d9d11c,San Francisco,California,No,941
03960faa0849118ebb5d3a1a29beb3d7,Wayne,New Jersey,No,074
9df485bf6d9c7721646b9ba857ab12c8,San Jose,California,No,951
e9ca364393577405d260eaceb4b01d0f,Philadelphia,Pennsylvania,No,191
446d448869611efc4c9609514ef60cb1,Madison,Wisconsin,No,537
1d7b6a864e7f1485ea663be97d7ec5ad,Miami Beach,Florida,No,331
3ab3efaad54421a59aac96f145c74317,Nashua,New Hampshire,No,030
e26474ad1c46ee36602148629646af47,Englewood,New Jersey,No,076
e4df4547f2bab026c47d0ff5141cd2be,Columbia,South Carolina,No,292
a3677e890717e8bf3a36a4651f7a7775,Portland,Oregon,No,972
e33200cf1190703b88980af1f1b32ef4,San Carlos,California,No,940
33d450f24ef0f1d6b2a6ed429a739f1e,Marion,Arkansas,No,723
c2c8acf7b0e212a3ada6b5ff320c5a88,Manchester,New Hampshire,No,031
76d1a7f24ddfe792408e371ec07f22e9,Roswell,Georgia,No,300
cbc129262fa8c7a23602f28e1624bea5,Fall River,Massachusetts,No,027
4b14daa505a70ed80ba1448e5a5e287d,Hope Mills,North Carolina,Yes,283
0ba71219d7481ac50edda3379b4bf847,Charleston,South Carolina,Yes,294
a81cad317034ddf9a65edec829ab9154,,North Carolina,No,
2c78955a702687d396b2b8b4304c052a,Neenah,Wisconsin,No,549
bbbd8ff34b95142d4a317e0cf0d53f9d,Nashville,Indiana,No,474
4b42a211025f4bbd0b9f624f62d7f4e2,Yorba Linda,California,No,928
f34eb0e172a3bb042e51c5d02dccb696,El Monte,California,Yes,917
bb1bd6ab5656139ab0ecef4de172ef09,Seattle,Washington,No,981
a4f33ecc8ef7276228d3a8a5a64bbbde,Lafayette,California,No,945
3525a4fc3d1126b046b1b8fdd2127b51,House Springs,Missouri,No,630
15fba87959ee08e4e607d05d7025b29b,Whitewater,Wisconsin,No,531
7206123728028b680ee93dcd10b1c8b4,Glendora,California,No,917
9e36799ba4df5d8c3b864dce1fd807ef,Kings Park,New York,No,117
a675ff244ec0ef8473c352c581590492,Monrovia,California,No,910
3dfcbdf4bfeab817e03338ac28956830,Columbia,Maryland,No,210
0172ebe72290d2a0c4d47451e09d8e50,,other,No,
fb23bb26be04ecfefffed7e401802c5a,Burnsville,North Carolina,No,287
f9fc0949d7f8def8c6fdc17328f9fcbd,Springfield,Missouri,No,658
fe07997a30150ffb08e4a23b136bdb03,Falls Church,Virginia,No,220.0
77201153f73c815f8050d92abd5e39aa,Parker,Colorado,No,801
fa1b2abaf393b2ff69743d4dfa22f3da,Milwaukee,Wisconsin,No,532
04e7be9977a6686c447991e68c94e569,Kernersville,North Carolina,No,272
c116aeae5118ce9d8596f4fa56555f46,Norco,California,No,928
e8cff7f1ef07ec22c7d4efc1e232ea55,De Smet,South Dakota,No,572
93f693755b6b60ad48c1790ee52ff62c,Anaconda,Montana,No,597
58ce6f40b5276038f371bb37344bd151,Belford,New Jersey,No,077
7a29548ab309acc6dde42ed7ee2f8cd1,Orange Park,Florida,No,320
13de2a12c26ec6b4ecaecffc2f85006f,Waverly Hall,Georgia,No,318
fc21a3a15156dc291d10ecfe890abb6c,Moss Point,Mississippi,No,395
96044ef2880afa84ad4ce923fae27f48,The Colony,Texas,No,750
f3213e76cf6162b8094d9aaabb531fc3,,other,No,
4d1f5039bbd9c217b68083708a1f0c61,Eastman,Georgia,No,310
2dc863a6dcf2a911f23a6932ed0b7962,,other,No,
bfb65c9a001273a3f87751293beb8e00,Livonia,Michigan,No,481
0adab807b4a6f9b4794752dec0e02c74,Brownsville,Texas,Yes,785
ac3ff6d95f063dd76c5a2a1cb1c3e1d8,Valrico,Florida,No,335
6baedab0ff50beb4a4ef69746a77b608,West Union,West Virginia,No,264
ed8d4deff48edad3757f069baa1d97b9,Lake Forest,California,No,926
76867b751b686349853505cbf4a10770,Lenoir,North Carolina,No,286
ddb9c2ec7806f7a61e62a252f062ef59,Lowell,Michigan,No,493
6448539d93b7328e8d86f45cd2489ea7,San Ramon,California,Yes,945
661c942966be983418bcf5c74afba2fa,Nashville,Tennessee,No,372
62b9a5f96bdf3b9616c7a006ebb8dc15,Bloomington,Wisconsin,No,538
5384e0937107918df8b93d4e30bb480a,Louisville,Ohio,No,446
502c1f9807c95a9a69851db7d8fbdf58,San Francisco,California,No,941
954b297fb82b7696ce878d76e17bf768,Savannah,Georgia,No,314
dd27844aac55a0257dc781a317123670,Long Beach,California,No,908
b9c985243916151d1759751f97724132,,Florida,No,
f49616a8dbb121426d94241628da71e0,Cleveland,Ohio,Yes,441
27f05c7f0dbc1a16bb74920c9cfa6e33,Sierra Madre,California,No,910
03de03165201569b66d35297d7c97254,New York,New York,No,100
4069e9894fe72c68f980a7430d882077,,Washington,No,
310b68ba8c0ac1797aa1ebce485a68df,Macon,Georgia,No,312
7ad615297950a7b20d9d48baaafa98ed,Pflugerville,Texas,No,786
9ca9ed883568b1ebabc5704681ffe8ac,Omaha,Nebraska,Yes,681
ba0f91bb41b6b0e71e1ecc055bc556aa,Albuquerque,New Mexico,No,871
6d25d4c69f0341d209acb19b94c19dbd,West Point,Mississippi,No,397
7f1626c5c4a607d4330bc459e08819d7,Alexandria,Virginia,No,223
2d9f2ec54ed13eadf4c86f3b9fa94cd9,Chickasha,Oklahoma,No,730
880937be071a70212cff6714be03163d,Massapequa,New York,No,117
b3dee94a81d58bc93322765ff9390e02,Jefferson City,Tennessee,No,377
ca0fc19c9339a1554945b6ec5d588fe6,Philadelphia,Pennsylvania,No,191
84c42f67e73092cde483a012973e7126,Massapequa Park,New York,No,117
07a471216d0898b39a670605603fd272,Beaverton,Oregon,No,970
90a8b499814adbc6eff596c03c3d709a,Bethlehem,Pennsylvania,No,180
8c949bee6839ae52cbe1648f79fe0f36,Sauk Rapids,Minnesota,No,563
b8702e499a39e2a2bec72d3894c72968,San Francisco,California,No,941
4eb00ab1da1e1623c31a8c52b09cf1c6,Alexandria,Virginia,Yes,223
f16778a8867e618c31c4820324e1a8e8,Myrtle Beach,South Carolina,No,295
68c127f9d847566ab378659b423455ba,Waterford,Michigan,No,483
44dd7f8df1f4057c1e9c1a0dbe3b3f2e,Saint Clair,Missouri,No,630
7a07f60623c9dd9f9d80930a95627a1e,Norwalk,Connecticut,No,068
e0ef2efcd35de1376b64c20dde14c74d,Bronx,New York,Yes,104
e601e587e86c6fb69161c1e3f517279c,Pflugerville,Texas,No,786
637009c229efa2f3e986059fb30b299c,Bryan,Ohio,No,435
5165ae524d21e210964d8fb561a518aa,Seattle,Washington,No,981
9f2eb20241f15024bd6d6647491cdc03,Arthur,Illinois,No,619
9ae6ec8101ed7f1c2bc8c356c08f67f1,Trafford,Pennsylvania,No,150
e55b02cb36153e26a1216661d4cd6a4d,Austin,Texas,Yes,787
14784b83185a257308b616ed6087c67c,Arlington,Virginia,No,222
c4a54552c80f6c57d59d799548e21a27,Charlotte,North Carolina,No,282
3d8672d8aaf868f6ca8453c622dfbb1c,Polk City,Iowa,No,502
51603bae5fe077a59525ee41a5e91b62,Xenia,Ohio,No,453
c7a4d4dbc3368342675ef448d7885efc,,other,No,
218e0a7d0232e54a14262b1b8a8af64c,Orfordville,Wisconsin,No,535
65ca57209e174f6237ecb598f4b3de2d,Cambridge,Massachusetts,No,021
304889529dbce893c81ca0e14d48579d,Jacksonville,Florida,No,322
926403d39a82e5ed3884dae5d2887a08,Bayonne,New Jersey,No,070
b19a561983da555cbbf8dfbaf7b2ede8,Los Angeles,California,No,900
616fcb819efc300986b66141dcdc7e25,Saint Augustine,Florida,No,320
2d64801581aca43859af1ae450d44486,Byron,Minnesota,No,559
382361a94995da3beea9384fe8e48182,Montclair,New Jersey,No,070
c9c83800358032acaa9846a7cdaaefc3,San Marcos,Texas,No,786
2cdb5ab81e8ebbebe8a08a8367642cc1,Raleigh,North Carolina,No,276
c18c3aff4255e7a0284c3c5904a4d127,Newport,Rhode Island,No,028
322f5185fc83ec06f7cafa9c398eec2d,Stockbridge,Georgia,No,302
f701557c07a65c5f92c6e6959ee002b3,Wrens,Georgia,No,308
3def1c629299259883e906cc1dbfbc4d,San Antonio,Texas,Yes,782
c847fb123af73ae831785e40da7d2082,Shakopee,Minnesota,No,553
63ef7add2a73db2219b7d139cdfe245c,Smyrna,Tennessee,No,371
2e10d8cbb1305fa785f83cf66b87c7c4,Charlotte,North Carolina,No,282
0d0b6c9d3c8f9ec0c7ae40f777b2ce16,Rock Island,Illinois,No,612
6f4d1e44b38da3926ffd90bf335d53d2,Newport,Rhode Island,No,028
096ed49c4d99e3b2b56120e371e7fd01,Anderson,South Carolina,No,296
7bc8269a79e4126ba3d6fc514f79c9d5,Chicago,Illinois,No,606
2b0c041d31e7ddd4cd5f319fae19d6d5,Pittston,Pennsylvania,No,186
7ce97de1350156ac62d2c2b44ab5bc1f,Summit,New Jersey,No,079
e22284bddbdebb277cea03e5e7ebc5e9,Polk,Nebraska,No,686
01092b6654df92d3be8cc05c3d84c09b,,Colorado,Yes,809
aa554aafbdeec99058f992ddd3fb5ab9,Somers,Connecticut,No,060
3729cf2cc0edcb197125e83099f9f325,Hilton Head Island,South Carolina,No,299
bf11a72be781b6c73a452447775ac3bb,Lincoln Park,Michigan,No,481
51a5f49cdac0292dd2908aefce77fda7,Virginia Beach,Virginia,No,234
fa63f79098e8c7a36e2d0ee6d157d86c,,Maine,No,
0ac67dcef9545808c51284ccce2c7fbb,Raleigh,North Carolina,No,276
4419733ad5fab1bd47462cd22f3ea787,Saint Charles,Missouri,No,633
f8075a4e7be719873ceeaceecef1d85b,Wichita,Kansas,No,672
c0c9236a46d4f8b459b04027f48c325e,Fort Lauderdale,Florida,No,333
23c501d720c06c5d26fb6586274e8fc8,Whittier,California,No,906
12042098fb488409ce4a4379e2ebfdcc,Columbia,South Carolina,No,292
5295c87c06fe59e636432a9ee1677009,,other,No,
cf10069972851ed98beabe9574e96fb0,New York,New York,Yes,100
bffe6822011c28c25631f66c279d6474,Phoenix,Arizona,No,850
de30ee24096d5b71cb3546be989e312e,San Antonio,Texas,No,782
cf5f8f57effa9e56f1c87b50ad271caf,Waterloo,Iowa,No,507
6747b4cdefb4f32c35b2fe1da8d93fe3,Spring,Texas,Yes,773
bc0766d63874dcf34df814d24d64f7d7,Milwaukee,Wisconsin,No,532
066c146355ef6e8f25d2ec7ce83e07b0,Austin,Texas,No,787
4aca6b69f7247db934f2519029a361d2,San Ramon,California,No,945
6a4487821822223e646018aac1cc5778,Louisville,Kentucky,No,402
b406acb217d56bc7acbfea675bf7d2ac,Rowland Heights,California,No,917
27f7c718f5ae61954818d3ad08ae5343,Wausau,Wisconsin,No,544
de1af16340414640a21eaf8a71a8a69d,Jacksonville,North Carolina,No,285
4de2dabb1949b3fc22adf76cad09ee67,Springfield,Illinois,No,627
68cf019608a025e2bddd46e7fee45aa0,Seminole,Florida,No,337
f80ec1d6efa16f2db025d89796936ef3,,Arizona,No,
9d9c816e3c0da8ffee56019a9ea7a922,Columbus,Georgia,No,319
2fb542e54215c8c2d9ebda8d6a2550fb,Winston Salem,North Carolina,No,271
206ea8259e9759c3cfc22f447d54d864,Buena Vista,Colorado,No,812
d49345ef86eee8866e28bb6e6c030a45,Brooklyn,New York,No,112
841caef6e6e1b93d61f0b499a94d9a16,Feasterville Trevose,Pennsylvania,Yes,190
40d6676a30b701a48cf1dec8bf7afdc8,Deerfield,Illinois,No,600
e98ad0ead95da5bca4e2ff1615fb09da,Boynton Beach,Florida,No,334
6d4a918fcf70d1302803028dec212c8a,Waimanalo,Hawaii,No,967
05d8ac07fa60c75f1e45a569b7775d38,Brooklyn,New York,No,112
3a92f260dd891a7dbfb525d342a72501,Long Beach,California,No,908
edda26a61db8981c0901b280c00f9734,Atlanta,Georgia,No,303
166df4d38070e55ef3fb312ba841abbe,Menlo Park,California,No,940
57e2062a9366e0621ff73b04d7be5ea3,Brooklyn,New York,No,112
3681749927855a8f72a0f7d3e69d9d1a,Atlanta,Mississippi,No,755
0f432e7835b2c7cf8494843e16bcb7d9,Alto,Michigan,No,493
d739e8fa7ad933d8c9c02424bcb2afb2,Centreville,Virginia,No,201
848ca232fe34008b2e26fbb3d2f92308,Springbrook,Wisconsin,No,548
69ff61d9126d49b60cdb011ea4bf966a,Boca Raton,Florida,No,334
5a7c1f84097219264be9c7b172bd784d,Washington,District of Columbia,No,200
48efda9a19124dd98628cc41dc50c729,Newark,Delaware,No,197
d3a1cd2dd208fc3ea0ba9ff980b00f4c,Woodland,California,No,957
0795f6f502db00c17b60f2fdcb11e586,South Salem,New York,No,105
c1e51ed63efdd784829ef657025a2e36,Southbury,Connecticut,No,064
e2b7a80f35abda1e90cbe54cfa0cd369,Somerset,Pennsylvania,No,155
1fc6e9dbbd5f923996229bc8f25c9162,Demopolis,Alabama,No,367
ab72318530cbb599498cbf058dc3e9fe,Kansas City,Missouri,No,641
90d10a6694442c72b02369809453c926,,Illinois,No,
4954a69e39fa7f5214743e76b2b2bf50,Naples,Florida,No,341
ebf42fc509a1310e13e9cce693e37d94,Arlington,Virginia,Yes,222
098228da69c40230b7ee379bc2e116e8,Wellington,other,No,671
28808ccbe00f46752cae9ed1de940d46,Smyrna,Georgia,No,300
490d5b1d8b0942cf67d19ff87556652a,Estero,Florida,No,339
aa5dff8a48cbc96467ee282eea01ef2c,Atlanta,Georgia,No,303
cc2475890db83a1a5cc3d76c7c9a384f,Lewisville,Texas,Yes,750
c0af7ec4664a1fcc0f05244ad9b754b4,Newberry,South Carolina,No,291
cb19278bd9bf8cf277039cc0cd224e9d,South Lyon,Michigan,No,481
87ae0bf282615c8330ced609d220f6d7,New York,New York,No,102
1d1367aa58b9c342372b1fd573878833,West New York,New Jersey,No,070
9aa7cb4812049397c49c669c26ba4ed5,New York,New York,No,100
f61cef1da83a5f8302576001e1034d76,Windham,Maine,Yes,040
14f6e823dbe6fc18029c1e456e9fef3a,Fort Worth,Texas,No,761
b9efcede3ff0ebff096a7e187d27bfe9,Spring,Texas,No,773
55bad8726a8abdc769058fa99d77192e,Concord,North Carolina,Yes,280
b76f9cd3f35813160201dd74996ca846,,Michigan,No,495
2658074257362a2e0a18160ff5a881f9,Chicago,Illinois,No,606
b07b3959c2d0066425100b31a46cb436,,other,No,
92b313d43d2fd4af683c055343725167,,other,Yes,
dc77f1bd624709922567acd6a3d97778,Smyrna,Georgia,No,300
2c273287f918dab7de93e32074b6ad1f,San Francisco,California,No,941
7eedbe3e548b375d35b0758cb78a7f37,Oxnard,California,Yes,930
ef85331634b7b2aa8b353ce378b89c4a,Quechee,Vermont,No,050
2ebf7ddc1cb03b4bf7666f6bd160996f,,Pennsylvania,No,
a66957076cb7493d8eca733e24697697,Camden,New Jersey,No,081
276a4c11f5b52a8596bab855e93e9c50,Bakersfield,California,No,933
2f686572cadf56ac8209eacaa410c038,San Francisco,other,No,941
baedafbf20cf95db78045b148a0cc993,Irvine,California,No,926
68263612f6519d275a807fc33628af99,Salem,Massachusetts,No,019
e4b4e163b317af1dbbf3fed45f466a0c,Chicago,Illinois,No,606
60d821419abe667e6ca36933b338c2ba,Montgomery,Alabama,No,361
7eec18729a5564dfd39ce7de92270e44,West Sacramento,California,No,956
a0ea1da3903887fbaf2bb2ba8155e561,Opa Locka,Florida,No,330
4e7b677c0845d8735c7f9a228e6d63fa,Los Angeles,California,No,900
f1adc46f99783bf5921cfb31d9e757f8,Bossier City,Louisiana,No,711
4f70f5f2d51fa1168af8ff523bedb5af,Ballston Lake,New York,No,120
50859396b5e5a21701d25e1eed2c624f,Brookline,Massachusetts,No,024
420425e64477430ec7234543353f121a,,other,No,
88430681987855e5733e31446e6ad929,Draper,Virginia,No,243
330fc7a7dd607158e63e684c6e3fccdc,Austin,Texas,Yes,787
434018a5dda4f34c054d579e5180bee7,Cleveland,Ohio,No,441
02da91fd2e678ae0fa8aecbf53364c06,Bucksport,Maine,No,044
302d6b07d0be7dab134a263deb4d0f6d,Muskegon,Michigan,No,494
af04f5dc4c3e1c3ac0f0edcc14c93326,Six Mile,South Carolina,No,296
ccb3355fc91c8bbd5dfd934d36194917,Austin,Texas,No,787
26e5c386c07ac084d9fdf06e743bc603,,other,No,
5a2de3234b9b0154fa6831384403754b,Southampton,Pennsylvania,No,189
92f80f0c23f6bd8ad8f97f6eda86814d,Suwanee,Georgia,No,300
7278d5b03d2346f2c2aed08fe634a13f,Union City,California,No,945
e784409942d66a76f77c0d21a5a77dad,Vienna,Virginia,No,221
07a93611fe506c864fa39ee40ecf1e4c,,California,No,
1489f624b5bfb3a064308dfc3ead976a,Newport News,Virginia,No,236
f34502b7d556a295949c19625f9fd138,,other,No,963
c2f26dd74de8a8492c797289b06a2416,Toney,Alabama,No,357
c8ce4060e98762545b7206435f706943,San Francisco,California,No,941
efa9f95f6cadffc511bbe35b848c8563,Aberdeen,North Carolina,No,283
5d1487d68d3f023097a4514c58b6aa6c,La Mirada,California,No,906
721253492ebeee1a8a1613562651a2e5,Placentia,California,No,928
47dd7df7c92b5875d7994489e60c613d,Morgantown,West Virginia,No,265
deea60cf680da891d587296cdeccdbfa,Rochester,New York,Yes,146
d6d67247f7d4c002d73418af52ec9760,North,South Carolina,No,291
527d36e8b57ea8ab41df4d3c7c1a31d2,Anacortes,Washington,Yes,982
f8393333c7fac1932fd8beeeec3b0209,North Chelmsford,Massachusetts,No,018
a5e1c2246298600a6ecf10012471e039,Pittsburgh,Pennsylvania,No,152
3540c376be06a1aeb3d195bf2200b591,Austin,Texas,Yes,787
4a090896065f1fda95ab9edf9167927a,Renton,Washington,No,980
d16d01c2bba0ff0e011be331e0692ef8,Tampa,Florida,No,336
a86b2b3bd2c413224489901842aebac5,Winston Salem,North Carolina,No,271
89c918fa5826f9e9ba11683633b4985e,Jackson Heights,New York,No,113
0b04d80e37d4899439d7b9bc2a93ae8d,Wilbraham,Massachusetts,No,010
e7d84420fc053225c1a369afc32d59b8,Phoenix,Arizona,No,850
de12f758d9536dbf704f9138e657a5ad,Santa Cruz,California,No,950
8a1f1a4b1175e87cb2c5044eb845bf2a,Battle Creek,Michigan,No,490
f228b92acef36ff2dd09a225823192bc,Chicago,Illinois,No,606
160e05ae2fdde4794cb07a0c554a7118,Carrollton,Virginia,No,233
1447f9d19a7bee9175f0eff87f8e780d,Saint Louis,Missouri,No,631
784fed65c10751e40c94baa6e6762bee,Elmira,California,No,956
68f4b13fd78dc9ab837d5e7f2c0e3602,London,Kentucky,No,407
e821844246ab88d96eaf591e730a5c87,,other,Yes,
2c2622ee84814c818fc6240dd9393917,Brookfield,Connecticut,No,068
3bf9fb0551db459e68eb1962f275a056,,Oregon,No,
7a4564fc9bcd682a616dabf2d46cd22d,Meridian,Idaho,No,836
be9ffbd30ed00f4c5e6140d62c3648ea,Lenoir City,Tennessee,No,377
8b2d172ee142e1dcbcf87ebf088090e0,Pageland,South Carolina,No,297
9a1c035c53e9bd24bffa9db49509d937,Gulf Breeze,Florida,No,325
d61240df393233c03870d4f7525fdf88,Atlanta,Georgia,No,303
e46749a99227236116287fa181807f0f,,Oregon,No,977
b543eede670eb19e6b034ac34fc425b2,,Wisconsin,Yes,
34d81c7eae6913e1eb3c4d507e818e4a,Saint Paul,Minnesota,No,551
58cd0b4043d564a9a20c50ec570b0196,Shattuck,Oklahoma,Yes,738
a4f145e00b2315ff84f5b45da872c891,McCordsville,Indiana,No,460
9f3d89b233f43b463b4dd095cb391121,Spartanburg,South Carolina,No,293
cc0f01dbee1e959950fc1ca073f34ec8,Seattle,Washington,No,981
a3e221a940d118997e60c8a85a0ef348,Muskegon,Michigan,No,494
850babe2a47a6568b3b78b27c0af70de,Sandusky,Ohio,No,448
b43b4d26d615aa989679a4e9f66c095e,Shawnee,Oklahoma,Yes,748
17906a616eca938b256ffec1595de568,Loveland,Colorado,No,805
ae801f2402280efc0a4370f43eae934d,,California,Yes,
f746e6222ad01af9a34f58e497160e95,Encino,California,No,913
60efec78eeb2c1ed79372e452691b0e6,Nettleton,Mississippi,Yes,388
9207e1f564553332c7eeb113261caebd,Baltimore,Maryland,No,212
6697372669a3c1728836bb1fbb611953,Mammoth Lakes,California,No,935
29f6f74003cdf07b0530f422881b80cc,Staten Island,New York,No,103
ad1700228cd4f1a90865e45964c7c217,Chicago,Illinois,No,606
99c4657f208ac237c838885781fc8485,Edinburg,Texas,No,785
4a1883bc89563a74836342b22d54731f,Lynnfield,Massachusetts,No,019
a70eed9bd38513a5da077cac80b4bc12,Tampa,Florida,No,336
f5a79febb197a9facdcc0277bb0f0997,Manchester,Kentucky,No,409
a493d2ee24f4164596ea98838a376a3c,Brooklyn,New York,No,112
b90ec2f25524f20d126263e88dcb5e19,Montgomery,Texas,Yes,773
99211f49112ffdc54ad9775693f2b72b,New York,New York,No,100
4ed28d0d0a9fb74372683b490eb9c67a,Indianapolis,Indiana,No,462
15e273b0283ec6bc585d832d42d1f019,Danbury,Connecticut,No,068
339ce7799647ce5cc139d84047dad0ac,Rensselaer,New York,No,121
620684444cf7b49894a428b21ad73828,Keller,Texas,No,762
f0948d9bdb6294eac7bf3b2050da509f,,other,No,
20daf915c40874212d1b826cc1f94a26,Roanoke,Virginia,No,240
2b3e51d382451c24c6aab7e55a3bfe01,,New Jersey,No,
7b7b57e8a306a62b8dfc97004077197d,Somerville,Massachusetts,No,021
9e73b3ef54bd7128264fd1f386c29c12,Independence,Oregon,Yes,973
e975f7a63f890fa0c01accbacb1b79eb,Wayland,Michigan,No,493
de907f40e4b555aacb4bbad2ca81e2f9,Montpelier,Virginia,No,231
b63e96882b9e3c57802cc99227667627,Devon,Pennsylvania,No,193
60e80877c68f94ae00e9099634fbfb78,Deer Park,Texas,No,775
113e1070e22ad00c7d26f8b65f6380e1,Murrieta,California,No,925
949aa07778bece958a69f9e6b2df23e1,,other,No,
b7bb8e74963128a578a9193f5434f087,Fort Worth,Texas,No,761
f5d410539b3a9b367cf4586f0da410c8,Aurora,Colorado,No,800
c13b58ca9165fd67059e69809e343ecf,Florence,South Carolina,No,295
5689ceb1387bf6f155c0de6ba6d96387,Katy,Texas,No,774
a2366f763fc2118e5f9509d97b3ddac3,Chicago,Illinois,No,606
a75f877e9b30d49648fbfa9cb1a2e948,Alexandria,Virginia,No,223
b6cab5f5025a5eff7100dba1a89b9e31,Teaneck,New Jersey,No,076
9f8ea92bdbc77c37ac7085158457dad0,Saint Augustine,Florida,No,320
736bbb175cfc45929e1d87abe1123f03,Bayside,New York,No,113
7f7b53fc38a503b950846cdf127e63a9,Pooler,Georgia,No,313
dbadd90864a43beac378a689cea13b2d,Dallas,Texas,No,752
a6606dfc66d0b30885159eab430dd175,Crystal Lake,Illinois,No,600
aa721a68ec9d10939fee5ff22ee53039,San Antonio,Texas,No,782
6efea994f2bedc6fc8fc0e5e538df525,Richlandtown,Pennsylvania,No,189
6d82955b264b407b7e975613faf6f2c2,Charlotte,North Carolina,No,282
71dc62af18e90deeb45cccdfb211ad7e,Springfield,Virginia,No,221
b63f40e1082ea53a78c0fdaa52dd5915,Fort Mill,South Carolina,No,297
1768aadedfe2ea33c6ac019c92b24166,Roscoe,Illinois,No,610
027ab377f452f10e4c30a0bd50db0ef9,Bellingham,Washington,No,982
1b5f63aa54c60b0c1a565eb0efc8616c,,Tennessee,No,
70d50a383c4eb64fdad7ea38f251088e,Watsontown,Pennsylvania,No,177
35db7ab699fdbd70b21d17fdabc69e9c,New Baden,Illinois,No,622
0a8b8b3aa64453ef1339d27d54c33c65,North Charleston,South Carolina,Yes,294
effc71441c1821bbe33d57bbedc0ebd7,Perris,California,No,925
0b26d92ba07525f22bffe933d98bdafd,West Chester,New Jersey,No,193
45b56a0898dedf5b644c6a5fe6aa5b7b,Miami,Florida,No,331
c0ffdae753624e3515203974bf64c0a8,North Bend,Ohio,No,450
44194557a7a101e90a7f722dda37c6ac,Raleigh,North Carolina,No,276
f2118506bef81df930074d61c1cbb942,Chicago,other,No,606
b9cff2602ccf7185960584ad4ddf5841,New Albany,Indiana,No,471
70665af5b05e6c8bf56de9528cf40542,Decatur,Georgia,No,300
a4efb0218134731c83bbd6baee834abc,Stone Mountain,Georgia,No,300
4df077c8532c83e79544ae14b8de791a,Kingston,Massachusetts,No,023
5f57aef306e28afb054e66b017417f51,Boulder,Colorado,No,803
eb51c33b34a84cd926a54ae7b7d5ffb7,,Alabama,No,009
ab1b238b93628aa409d03ad4e6aed4cb,Lansdale,Pennsylvania,No,194
6e6ee910e84d63aea5744bd28facb833,Saint Paul,Minnesota,No,551
1180ca17be29bd361c704f1c0024df79,Houston,Texas,No,770
433cd1361a8c6f1314f88270c2cc9979,Pensacola,Florida,No,325
1dd036e42add43e23115de2d9a8c4643,Aiken,South Carolina,No,298
7b643f896060cfccd1e017bda0974d75,Reading,Pennsylvania,No,196
22036e8a341949d114c66cc9d1c72d6a,Matthews,North Carolina,No,281
2e041032c682f6d27d36842a98a675ed,Ramona,California,No,920
471f06c6dc4cfa4474b4bbc153ce736c,,Oregon,No,
b6edf1e3de18d48ec5b4c79082f5228d,Menomonee Falls,Wisconsin,No,530
1e17d32b34079980a05eea0f5ddd4fe0,Bristol,Rhode Island,Yes,028
b04ac421d2e79286f98cc5f9c984a84e,Hilliard,Ohio,No,430
d8b5e5d57cd66135f35776d3984cfca5,Rolling Meadows,Illinois,No,600
6523f3b80d0e40f7e073161df09c60e3,Needham,Massachusetts,No,024
444d8f485cc26f74e82ce5bbc485ac43,Beloit,Kansas,No,674
212130f85c984641a2649acacc147118,Saint George,Utah,No,847
a62f54cc12a7ab5dbc08dba300b45304,Oak Park,Illinois,No,603
266c7a0bb80f8940866afd99be9eee4b,Mesa,Arizona,No,852
32caadcb116a9147c86f9d2e4f541f95,Jellico,Tennessee,No,377
8d73ac493a9b5c5b1b7d7b1181638b43,Plainfield,Indiana,No,461
536509892f9c9bf25aa5dde069d3c965,Alexandria,Minnesota,No,563
5479497ed0a99e82a0b654316c699637,Berthoud,Colorado,No,805
d6b3c878c50e210c750e2770c76d37fa,Stevensville,Montana,No,598
cda8275d9f1f743dd96447e9caad62fe,Salinas,California,No,939
a8615a1b1e2c777150dd3221c2af61d7,Pittsburgh,Pennsylvania,No,152
d11ca3e14895b0cf2562cfc19c123284,Santa Maria,California,No,934
9efbd2fcf788ad295c181376ac77935d,Clover,South Carolina,No,297
1b54d30fe286231411a99d23a3e4d9ec,Cathedral City,California,No,922
